2006-11-28	9.224	6.221
2006-11-29	11.87	8.038
2006-11-30	9.313	8.459
2006-12-01	9.447	7.563
2006-12-02	7.117	5.48
2006-12-03	4.92	4.207
2006-12-04	9.982	7.611
2006-12-05	5.691	4.856
2006-12-06	6.789	4.944
2006-12-07	5.826	3.712
2006-12-08	6.816	5.355
2006-12-09	11.58	11.02
2006-12-10	4.737	2.18
2006-12-11	4.767	2.128
2006-12-12	7.643	5.288
2006-12-13	5.629	3.064
2006-12-14	4.881	3.586
2006-12-15	0	3.537
2006-12-16	4.834	4.539
2006-12-17	6.557	2.205
2006-12-18	5.657	0
2006-12-19	5.718	0
2006-12-20	8.757	2.616
2006-12-21	9.618	2.272
2006-12-22	8.169	1.603
2006-12-23	4.51	1.876
2006-12-24	5.072	0
2006-12-25	8.3	0
2006-12-26	4.729	1.331
2006-12-27	3.837	0
2006-12-28	5.932	0
2006-12-29	6.563	3.457
2006-12-30	7.995	4.64
2006-12-31	8.034	5.002
2007-01-01	10.14	3.385
2007-01-02	4.239	0
2007-01-03	4.712	0
2007-01-04	3.431	1.793
2007-01-05	4.981	1.511
2007-01-06	5.046	1.792
2007-01-07	5.536	3.283
2007-01-08	4.311	2.19
2007-01-09	5.39	2.904
2007-01-10	7.418	6.744
2007-01-11	3.615	0
2007-01-12	0	0
2007-01-13	5.131	3.229
2007-01-14	4.298	0
2007-01-15	0	5.879
2007-01-16	6.096	3.751
2007-01-17	2.959	2.818
2007-01-18	0	4.53
2007-01-19	5.198	2.862
2007-01-20	4.762	2.35
2007-01-21	4.42	2.597
2007-01-22	6.459	1.975
2007-01-23	6.605	0
2007-01-24	5.651	0
2007-01-25	3.336	0
2007-01-26	2.79	1.953
2007-01-27	2.738	2.638
2007-01-28	3.412	2.752
2007-01-29	3.323	0
2007-01-30	4.067	1.709
2007-01-31	4.389	2.727
2007-02-01	4.874	2.377
2007-02-02	3.489	2.012
2007-02-03	3.448	1.898
2007-02-04	3.184	1.602
2007-02-05	5.782	2.677
2007-02-06	6.97	4.227
2007-02-07	6.252	4.679
2007-02-08	6.819	4.057
2007-02-09	12.64	9.62
2007-02-10	12.47	9.488
2007-02-11	9.545	5.907
2007-02-12	6.104	5.154
2007-02-13	14.78	10.99
2007-02-14	12.84	13.63
2007-02-15	13.86	12.72
2007-02-16	15.63	9.881
2007-02-17	9.39	8.086
2007-02-18	9.171	6.641
2007-02-19	6.996	4.316
2007-02-20	6.628	3.388
2007-02-21	7.884	3.589
2007-02-22	5.981	2.702
2007-02-23	4.327	3.486
2007-02-24	8.513	8.919
2007-02-25	15.87	15.54
2007-02-26	23.04	23.89
2007-02-27	22.81	22.05
2007-02-28	17.58	16.95
2007-03-01	5.553	3.349
2007-03-02	6.785	3.486
2007-03-03	6.076	3.215
2007-03-04	5.649	3.141
2007-03-05	4.601	2.759
2007-03-06	7.787	5.033
2007-03-07	14.74	11.26
2007-03-08	21.03	15.48
2007-03-09	3.828	3.047
2007-03-10	3.829	3.626
2007-03-11	3.981	4.147
2007-03-12	8.116	5.254
2007-03-13	6.26	6.089
2007-03-14	3.658	0
2007-03-15	5.023	4.55
2007-03-16	0	4.565
2007-03-17	0	0
2007-03-18	0	0
2007-03-19	4.261	3.289
2007-03-20	3.433	2.172
2007-03-21	3.624	1.246
2007-03-22	6.532	2.44
2007-03-23	17.76	12.9
2007-03-24	25.05	21.31
2007-03-25	23.04	17.15
2007-03-26	33.7	21.91
2007-03-27	33.33	25.09
2007-03-28	20.82	0
2007-03-29	29.33	0
2007-03-30	31.45	30.76
2007-03-31	4.374	3.251
2007-04-01	4.543	4.237
2007-04-02	7.862	5.928
2007-04-03	0	0
2007-04-04	0	0
2007-04-05	0	1.393
2007-04-06	3.518	2.267
2007-04-07	1.718	0
2007-04-08	3.061	2.566
2007-04-09	3.441	2.851
2007-04-10	5.793	3.443
2007-04-11	4.097	2.31
2007-04-12	6.971	7.025
2007-04-13	8.622	4.833
2007-04-14	7.618	4.316
2007-04-15	5.294	7.038
2007-04-16	7.411	8.137
2007-04-17	4.963	2.899
2007-04-18	2.893	0
2007-04-19	2.784	0
2007-04-20	3.255	2.163
2007-04-21	4.147	2.497
2007-04-22	4.489	2.533
2007-04-23	7.634	6.516
2007-04-24	8.467	6.274
2007-04-25	7.418	7.786
2007-04-26	7.89	7.513
2007-04-27	5.62	2.198
2007-04-28	2.128	1.312
2007-04-29	2.755	0
2007-04-30	0	2.436
2007-05-01	4.826	5.432
2007-05-02	5.838	3.42
2007-05-03	3.584	2.699
2007-05-04	5.105	3.199
2007-05-05	3.192	2.452
2007-05-06	5.657	5.831
2007-05-07	7.712	6.671
2007-05-08	4.948	3.93
2007-05-09	4.287	3.134
2007-05-10	5.493	4.513
2007-05-11	5.383	6.887
2007-05-12	4.961	5.452
2007-05-13	5.996	6.217
2007-05-14	8.363	7.172
2007-05-15	3.853	3.375
2007-05-16	2.979	0
2007-05-17	5.625	3.104
2007-05-18	5.299	5.178
2007-05-19	8.246	7.008
2007-05-20	7.692	8.09
2007-05-21	9.41	5.364
2007-05-22	7.842	5.083
2007-05-23	0	5.246
2007-05-24	6.758	6.86
2007-05-25	7.809	6.057
2007-05-26	0	7.633
2007-05-27	5.481	0
2007-05-28	6.32	4.715
2007-05-29	6.629	5.73
2007-05-30	12.06	7.192
2007-05-31	5.71	4.547
2007-06-01	4.525	4.82
2007-06-02	6.697	4.24
2007-06-03	6.914	7.085
2007-06-04	8.836	8.166
2007-06-05	8.59	7.473
2007-06-06	10.63	9.934
2007-06-07	0	3.973
2007-06-08	0	6.821
2007-06-09	8.596	0
2007-06-10	9.592	0
2007-06-11	0	3.475
2007-06-12	0	0
2007-06-13	0	0
2007-06-14	0	0
2007-06-15	4.793	2.369
2007-06-16	3.494	0
2007-06-17	6.564	5.001
2007-06-18	6.522	2.513
2007-06-19	4.856	2.921
2007-06-20	5.436	2.741
2007-06-21	11.35	5.188
2007-06-22	6.127	3.688
2007-06-23	6.691	6.186
2007-06-24	6.173	5.608
2007-06-25	4.976	4.074
2007-06-26	5.578	3.853
2007-06-27	3.676	2.942
2007-06-28	4.527	2.704
2007-06-29	4.493	4.783
2007-06-30	8.174	8.753
2007-07-01	7.054	7.217
2007-07-02	9.111	8.409
2007-07-03	8.595	7.818
2007-07-04	7.67	6.635
2007-07-05	9.097	9.215
2007-07-06	6.052	5.382
2007-07-07	2.257	0
2007-07-08	1.063	0
2007-07-09	2.099	0.7159
2007-07-10	3.642	4.153
2007-07-11	4.519	0
2007-07-12	6.129	4.373
2007-07-13	5.572	4.644
2007-07-14	5.011	4.867
2007-07-15	4.223	3.053
2007-07-16	4.266	3.887
2007-07-17	6.22	4.158
2007-07-18	6.857	5.722
2007-07-19	3.36	3.18
2007-07-20	0	2.39
2007-07-21	0	0
2007-07-22	0	2.562
2007-07-23	0	3.938
2007-07-24	0	2.582
2007-07-25	0	3.575
2007-07-26	0	4.398
2007-07-27	0	4.505
2007-07-28	0	3.182
2007-07-29	0	3.616
2007-07-30	0	3.855
2007-07-31	0	2.925
2007-08-01	0	3.109
2007-08-02	0	7.986
2007-08-03	0	9.232
2007-08-04	0	7.842
2007-08-05	0	6.766
2007-08-06	0	4.325
2007-08-07	0	7.94
2007-08-08	0	12.15
2007-08-09	0	12.21
2007-08-10	0	9.776
2007-08-11	18.78	10.32
2007-08-12	19.89	13.66
2007-08-13	18.95	13.86
2007-08-14	8.644	0
2007-08-15	10.15	8.287
2007-08-16	7.114	7.237
2007-08-17	3.267	0
2007-08-18	3.278	3.703
2007-08-19	4.137	4.599
2007-08-20	5.734	5.832
2007-08-21	7.036	4.925
2007-08-22	8.893	5.615
2007-08-23	11.88	0
2007-08-24	15.81	0
2007-08-25	4.779	5.571
2007-08-26	1.694	0
2007-08-27	2.053	0
2007-08-28	0	0
2007-08-29	0	0
2007-08-30	2.378	0
2007-08-31	3.539	0
2007-09-01	1.946	0
2007-09-02	2.713	0
2007-09-03	3.13	2.238
2007-09-04	4.187	1.785
2007-09-05	3.493	0
2007-09-06	3.741	0
2007-09-07	5.028	2.941
2007-09-08	2.43	0
2007-09-09	4.504	2.418
2007-09-10	5.474	3.491
2007-09-11	6.54	3.695
2007-09-12	2.948	0
2007-09-13	2.912	0
2007-09-14	2.723	3.147
2007-09-15	1.466	0
2007-09-16	3.002	0
2007-09-17	5.573	4.511
2007-09-18	3.324	0
2007-09-19	3.426	1.985
2007-09-20	5.643	4.939
2007-09-21	5.796	4.426
2007-09-22	0	0
2007-09-23	0	5.603
2007-09-24	14.16	10.42
2007-09-25	29.47	26.83
2007-09-26	5.24	4.94
2007-09-27	4.095	0
2007-09-28	3.099	0
2007-09-29	0	14.38
2007-09-30	0	6.753
2007-10-01	5.182	4.021
2007-10-02	3.274	0
2007-10-03	6.216	0
2007-10-04	6.636	0
2007-10-05	5.142	2.743
2007-10-06	4.864	4.564
2007-10-07	5.403	4.616
2007-10-08	2.474	0
2007-10-09	2.916	0
2007-10-10	3.536	0
2007-10-11	1.815	0
2007-10-12	0	2.276
2007-10-13	5.726	2.876
2007-10-14	4.911	3.487
2007-10-15	11.01	6.743
2007-10-16	12.62	10.38
2007-10-17	5.112	0
2007-10-18	2.743	0
2007-10-19	4.13	0
2007-10-20	4.006	0
2007-10-21	6.5	2.307
2007-10-22	5.109	3.07
2007-10-23	8.828	5.227
2007-10-24	12.28	6.984
2007-10-25	12.25	5.572
2007-10-26	10.04	7.156
2007-10-27	17.14	16.08
2007-10-28	15.01	14.47
2007-10-29	11.73	7.988
2007-10-30	3.26	1.198
2007-10-31	2.907	0
2007-11-01	0	0
2007-11-02	3.228	0
2007-11-03	3.08	0
2007-11-04	5.54	1.378
2007-11-05	3.054	0
2007-11-06	3.023	0
2007-11-07	4.952	0
2007-11-08	3.572	0
2007-11-09	2.978	0
2007-11-10	1.527	0
2007-11-11	3.835	1.984
2007-11-12	5.061	1.806
2007-11-13	6.653	3.193
2007-11-14	6.855	2.406
2007-11-15	3.565	0
2007-11-16	5.93	0
2007-11-17	8.272	3.838
2007-11-18	5.976	2.463
2007-11-19	8.249	4.88
2007-11-20	7.117	3.501
2007-11-21	8.788	0
2007-11-22	22.8	16.33
2007-11-23	8.689	0
2007-11-24	2.233	0
2007-11-25	1.87	0
2007-11-26	3.615	0
2007-11-27	3.122	0
2007-11-28	2.128	0
2007-11-29	5.021	0
2007-11-30	6.04	2.459
2007-12-01	3.529	2.528
2007-12-02	4.119	2.626
2007-12-03	2.016	0
2007-12-04	5.618	2.42
2007-12-05	4.302	0
2007-12-06	4.514	2.337
2007-12-07	4.664	2.379
2007-12-08	3.333	0
2007-12-09	6.218	2.763
2007-12-10	12.21	10.71
2007-12-11	5.988	2.378
2007-12-12	4.696	0
2007-12-13	2.899	0
2007-12-14	4.746	1.505
2007-12-15	4.407	2.151
2007-12-16	5.387	2.209
2007-12-17	6.269	2.515
2007-12-18	5.834	1.48
2007-12-19	4.432	1.897
2007-12-20	5.381	0
2007-12-21	3.645	0
2007-12-22	2.896	0
2007-12-23	5.416	3.431
2007-12-24	5.215	3.712
2007-12-25	9.39	6.859
2007-12-26	10.91	8.14
2007-12-27	5.213	3.182
2007-12-28	3.54	3.204
2007-12-29	0	0
2007-12-30	4.527	0
2007-12-31	5.458	2.327
2008-01-01	11.52	6.031
2008-01-02	5.911	4.087
2008-01-03	6.525	4.9
2008-01-04	4.36	2.503
2008-01-05	6.173	2.579
2008-01-06	18.14	10.46
2008-01-07	12.58	9.437
2008-01-08	12.02	11.36
2008-01-09	4.554	3.977
2008-01-10	3.982	1.484
2008-01-11	4.505	0
2008-01-12	11.67	7.987
2008-01-13	3.936	0
2008-01-14	10.94	7.74
2008-01-15	15	15.28
2008-01-16	10.6	11.27
2008-01-17	4.099	3.603
2008-01-18	14.47	10.45
2008-01-19	0	0
2008-01-20	0	0
2008-01-21	0	0
2008-01-22	0	0
2008-01-23	0	0
2008-01-24	0	0
2008-01-25	0	0
2008-01-26	0	1.927
2008-01-27	0	0
2008-01-28	0	0
2008-01-29	5.685	3.487
2008-01-30	3.933	0
2008-01-31	0	0
2008-02-01	0	0
2008-02-02	4.563	2.64
2008-02-03	6.132	3.629
2008-02-04	14.17	10.23
2008-02-05	20.48	18.14
2008-02-06	12.62	8.707
2008-02-07	9.593	5.824
2008-02-08	5.76	2.008
2008-02-09	8.997	5.542
2008-02-10	7.404	2.587
2008-02-11	6.564	0
2008-02-12	4.01	0
2008-02-13	4.183	0
2008-02-14	2.895	0
2008-02-15	3.283	0
2008-02-16	2.69	0
2008-02-17	6.074	0
2008-02-18	2.929	0
2008-02-19	4.986	0
2008-02-20	4.056	0
2008-02-21	6.395	3.277
2008-02-22	4.832	0
2008-02-23	4.47	4.527
2008-02-24	3.364	4.274
2008-02-25	3.319	2.786
2008-02-26	3.673	2.17
2008-02-27	3.677	3.141
2008-02-28	4.888	3.432
2008-02-29	2.525	2.333
2008-03-01	7.41	6.039
2008-03-02	5.874	5.142
2008-03-03	4.127	3.506
2008-03-04	4.394	3.093
2008-03-05	2.824	2.138
2008-03-06	2.557	0
2008-03-07	3.964	3.308
2008-03-08	6.097	6.334
2008-03-09	10.61	11.56
2008-03-10	16.52	14.4
2008-03-11	30.34	28.88
2008-03-12	22.05	14.98
2008-03-13	5.296	3.668
2008-03-14	7.918	5.328
2008-03-15	5.617	3.848
2008-03-16	4.914	3.772
2008-03-17	5.378	3.963
2008-03-18	4.669	3.895
2008-03-19	4.341	2.921
2008-03-20	3.426	1.661
2008-03-21	4.857	3.237
2008-03-22	5.434	3.471
2008-03-23	6.425	6.555
2008-03-24	6.475	6.371
2008-03-25	6.717	6.429
2008-03-26	5.079	0
2008-03-27	4.921	4.677
2008-03-28	6.727	6.994
2008-03-29	20.3	17.87
2008-03-30	8.268	12.04
2008-03-31	18.87	19.57
2008-04-01	13.38	15.38
2008-04-02	36.1	37.59
2008-04-03	27.12	23.18
2008-04-04	16.4	17.22
2008-04-05	0	5.796
2008-04-06	19.34	14.82
2008-04-07	11.23	10.41
2008-04-08	6.418	0
2008-04-09	4.48	0
2008-04-10	5.701	2.926
2008-04-11	6.985	3.536
2008-04-12	8.1	6.336
2008-04-13	5.139	2.851
2008-04-14	6.134	2.168
2008-04-15	9.274	0
2008-04-16	6.432	2.458
2008-04-17	3.414	2.067
2008-04-18	2.819	3.137
2008-04-19	5.688	5.404
2008-04-20	5.645	4.709
2008-04-21	5.323	6.184
2008-04-22	5.007	3.836
2008-04-23	8.656	3.238
2008-04-24	7.684	4.003
2008-04-25	8.549	5.311
2008-04-26	12.53	8.772
2008-04-27	8.86	6.62
2008-04-28	10.62	9.635
2008-04-29	12.43	9.735
2008-04-30	15.34	16.23
2008-05-01	10.35	8.818
2008-05-02	13.93	12.07
2008-05-03	12.8	8.123
2008-05-04	9.385	6.897
2008-05-05	3.992	0
2008-05-06	3.892	0
2008-05-07	4.89	0
2008-05-08	5.485	3.244
2008-05-09	9.945	4.812
2008-05-10	9.324	8.25
2008-05-11	11.22	6.571
2008-05-12	5.235	0
2008-05-13	5.423	1.189
2008-05-14	6.643	1.921
2008-05-15	0	1.996
2008-05-16	5.616	0
2008-05-17	8.139	5.007
2008-05-18	5.24	1.563
2008-05-19	5.421	1.863
2008-05-20	8.621	0
2008-05-21	0	0
2008-05-22	0	3.265
2008-05-23	4.775	2.785
2008-05-24	3.729	0
2008-05-25	5.473	2.712
2008-05-26	5.72	3.357
2008-05-27	3.317	1.469
2008-05-28	4.331	0
2008-05-29	5.043	3.065
2008-05-30	11.41	3.926
2008-05-31	6.157	3.882
2008-06-01	6.391	4.192
2008-06-02	6.952	0
2008-06-03	5.187	1.54
2008-06-04	8.358	3.277
2008-06-05	7.466	4.387
2008-06-06	7.209	6.084
2008-06-07	10.18	5.391
2008-06-08	9.988	6.74
2008-06-09	7.376	0
2008-06-10	7.87	4.483
2008-06-11	6.716	1.829
2008-06-12	5.646	2.785
2008-06-13	0	4.815
2008-06-14	0	4.232
2008-06-15	0	0
2008-06-16	4.878	4.677
2008-06-17	7.792	4.201
2008-06-18	8.198	4.782
2008-06-19	11.48	7.308
2008-06-20	8.118	5.527
2008-06-21	5.849	0
2008-06-22	7.719	0
2008-06-23	0	5.619
2008-06-24	0	0
2008-06-25	3.692	0
2008-06-26	5.252	3.609
2008-06-27	7.483	8.339
2008-06-28	7.673	4.735
2008-06-29	5.826	0
2008-06-30	6.648	0
2008-07-01	10	3.876
2008-07-02	6.288	0
2008-07-03	7.737	5.291
2008-07-04	8.809	4.129
2008-07-05	4.979	0
2008-07-06	3.006	0
2008-07-07	4.258	0
2008-07-08	5.474	3.365
2008-07-09	6.8	1.986
2008-07-10	7.946	2.94
2008-07-11	9.292	4.099
2008-07-12	10.88	3.746
2008-07-13	6.535	3.463
2008-07-14	0	3.47
