2006-08-22	15.54	43.18	12.98	22.4	10.48	6.957	
2006-08-23	18.63	23.76	8.705	11.5	8.726	11.17	
2006-08-24	33.19	56.37	20.94	35.15	20.17	15.53	
2006-08-25	27.63	49.99	20.02	27.55	15.72	11.92	
2006-08-26	19.66	43.01	15.79	20.29	15.52	10.04	
2006-08-27	15.82	27.28	15.24	16.35	14.22	17.63	
2006-08-28	17.73	13.76	13.63	14.35	5.377	6.675	
2006-08-29	22.13	29.37	23.23	28.31	11.21	8.402	
2006-08-30	22.42	38.46	14.65	24.12	12.39	8.99	
2006-08-31	25.25	36.47	19.81	24.82	15.03	7.944	
2006-09-01	21.13	30.92	28.6	28.24	9.67	9.485	
2006-09-02	14.35	22.39	20.49	18.38	10.43	10.49	
2006-09-03	13.01	14.7	14.98	14.39	9.168	8.947	
2006-09-04	15.95	22.5	18.59	16.68	7.934	4.869	
2006-09-05	13.35	20.72	13.34	15.62	8.895	6.242	
2006-09-06	17.27	23.87	17.07	0	12.62	4.984	
2006-09-07	11.45	19.63	17.87	16.93	5.157	5.359	
2006-09-08	10.76	17.86	12.83	19.21	8.702	4.043	
2006-09-09	8.304	14.81	12.18	21.76	6.322	5.303	
2006-09-10	11.66	22.41	14	29.43	8.774	7.382	
2006-09-11	22.46	33.77	26.84	33.62	14.91	10.62	
2006-09-12	24.33	31.22	38.49	29	15.01	12.61	
2006-09-13	39.99	46.43	42.13	51.47	31.3	18.79	
2006-09-14	43.41	62.7	47.62	50.91	37.37	18.79	
2006-09-15	0	23.73	10.83	17.52	8.659	4.23	
2006-09-16	15.44	22.76	16.21	18.92	9.157	8.519	
2006-09-17	19.74	28.41	22.7	22.86	14.81	11.1	
2006-09-18	43.04	54.87	39.19	37.65	29.57	16.07	
2006-09-19	39.75	46.81	50.27	41.2	34.28	30.96	
2006-09-20	29	32.09	35.51	22.94	19.49	10.71	
2006-09-21	31.16	40.83	36.84	32.16	25.54	19.96	
2006-09-22	35.45	42.79	39.15	32.96	24.94	19.7	
2006-09-23	34.66	36.01	34.94	30.19	26.33	22.65	
2006-09-24	33.14	36.93	35.21	27.43	29.04	20.64	
2006-09-25	36.38	47.24	34.15	32.79	32.25	22.17	
2006-09-26	49.92	36.76	41.64	44.19	36.06	25.5	
2006-09-27	52.51	43.38	50.07	62.39	37.49	28.36	
2006-09-28	32.76	36.11	36.07	33.83	22.28	19.33	
2006-09-29	23.92	34.18	27.88	28.99	16.27	11.17	
2006-09-30	12.33	16.57	10.24	15.3	8.249	5.185	
2006-10-01	16.92	22.27	20.06	18.99	11.87	13.68	
2006-10-02	21.03	21.09	21.89	25.42	13.46	5.462	
2006-10-03	19.26	28.26	25.54	31.18	10.98	12.28	
2006-10-04	26.35	37.9	20.65	25.38	14.01	9.156	
2006-10-05	17.43	33.43	26.87	26.53	9.648	6.307	
2006-10-06	17.11	19.65	20.93	29.24	11.31	8.322	
2006-10-07	9.861	8.853	13.97	13.69	6.217	8.341	
